ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG
206	GuangKa	tree	taŋhɔːj	taŋhɔːj	t a ŋ + h ɔːi̯		3-13
207	MangBang	tree	taŋhɔːj	taŋhɔːj	t a ŋ + h ɔːi̯		3-13
208	NanSang	tree	taŋhɔj	taŋhɔj	t a ŋ + h ɔi̯		3-13
1253	NamHsan	two	Ɂar	Ɂar	ʔ a r		1-80
1254	KhunHawt	two	Ɂar	Ɂar	ʔ a r		1-80
1255	HtanHsan	two	Ɂa:	Ɂa:	ʔ aː		2-80
1256	PangKham	two	Ɂaː	Ɂaː	ʔ aː		2-80
1257	ManLoi	two	Ɂɛː	Ɂɛː	ʔ ɛː		2-80
1258	MengDan	two	ʔɛː	ʔɛː	ʔ ɛː		2-80
1259	ChuDongGua	two	Ɂaː	Ɂaː	ʔ aː		2-80
1260	XiangZhaiTang	two	Ɂaː	Ɂaː	ʔ aː		2-80
1261	PongNuea	two	Ɂaː	Ɂaː	ʔ aː		2-80
1262	NyaungGone	two	haʔa	haʔa	h a + ʔ a		2-80
1263	NoeLae	two	Ɂa	Ɂa	ʔ a		2-80
1264	BanPaw	two	Ɂa	Ɂa	ʔ a		2-80
1265	ChaYeQing	two	ʔeː	ʔeː	ʔ eː		2-80
1266	GuangKa	two	ʔɛː	ʔɛː	ʔ ɛː		2-80
1267	MangBang	two	ʔɛː	ʔɛː	ʔ ɛː		2-80
1268	NanSang	two	Ɂaː	Ɂaː	ʔ aː		2-80
129	NamHsan	water	ʔoːm	ʔoːm	ʔ oː m		1-9
130	KhunHawt	water	ʔoːm	ʔoːm	ʔ oː m		1-9
131	HtanHsan	water	ʔoːm	ʔoːm	ʔ oː m		1-9
132	PangKham	water	ʔoːm	ʔoːm	ʔ oː m		1-9
133	ManLoi	water	ʔoːm	ʔoːm	ʔ oː m		1-9
134	MengDan	water	ʔuːm	ʔuːm	ʔ uː m		1-9
135	ChuDongGua	water	ʔuːm	ʔuːm	ʔ uː m		1-9
136	XiangZhaiTang	water	Ɂɨm	Ɂɨm	ʔ ɨ m		1-9
137	PongNuea	water	ʔɨm	ʔɨm	ʔ ɨ m		1-9
138	NyaungGone	water	ʔɨm	ʔɨm	ʔ ɨ m		1-9
139	NoeLae	water	ʔɨm	ʔɨm	ʔ ɨ m		1-9
140	BanPaw	water	Ɂɨm	Ɂɨm	ʔ ɨ m		1-9
141	ChaYeQing	water	ʔɛm	ʔɛm	ʔ ɛ m		1-9
142	GuangKa	water	ʔɛm	ʔɛm	ʔ ɛ m		1-9
143	MangBang	water	Ɂəm	Ɂəm	ʔ ə m		1-9
144	NanSang	water	Ɂəm	Ɂəm	ʔ ə m		1-9
1538	NamHsan	what?	sinmә haɁɨː	sinmә haɁɨː	s i n + m ə + h a + ʔ ɨː		1-98
1539	KhunHawt	what?	simɔh	simɔh	s i + m ɔ h		1-98
1540	HtanHsan	what?	sәnmәh	sәnmәh	s ə n + m ə h		1-98
1541	PangKham	what?	simuh	simuh	s i + m u h		1-98
1542	ManLoi	what?	simuh	simuh	s i + m u h		1-98
1543	MengDan	what?	sinəmuh	sinəmuh	s i + n ə m u h		1-98
1544	ChuDongGua	what?	siːnmuh	siːnmuh	s iː n + m u h		1-98
1545	XiangZhaiTang	what?	masej	masej	m a + s ei̯		2-98
1546	PongNuea	what?	masej	masej	m a + s ei̯		2-98
1547	NyaungGone	what?	mase	mase	m a + s e		2-98
1548	NoeLae	what?	mase	mase	m a + s e		2-98
1549	BanPaw	what?	mase	mase	m a + s e		2-98
1550	ChaYeQing	what?	səmuh	səmuh	s ə + m u h		1-98
1551	GuangKa	what?	səmoh	səmoh	s ə + m o h		1-98
1552	MangBang	what?	si	si	s i		1-98
1553	NanSang	what?	ʨhənm̥əː	ʨhənm̥əː	tɕʰ ə n + m̥ əː		4-98
1442	NamHsan	white	blɔɁ	blɔɁ	b l ɔ ʔ		1-92
1443	KhunHawt	white	blɔːɁ	blɔːɁ	b l ɔː ʔ		1-92
1444	HtanHsan	white	plɔʔ	plɔʔ	p l ɔ ʔ		1-92
1445	PangKham	white	luːj	luːj	l uːi̯		2-92
1446	ManLoi	white	luːj	luːj	l uːi̯		2-92
1447	MengDan	white	plɔʔ	plɔʔ	p l ɔ ʔ		1-92
1448	ChuDongGua	white	blɔʔ	blɔʔ	b l ɔ ʔ		1-92
1449	XiangZhaiTang	white	luːj	luːj	l uːi̯		2-92
1450	PongNuea	white	luːj	luːj	l uːi̯		2-92
1451	NyaungGone	white	luj	luj	l ui̯		2-92
1452	NoeLae	white	luj	luj	l ui̯		2-92
1453	BanPaw	white	luj	luj	l ui̯		2-92
1454	ChaYeQing	white	lɨjh	lɨjh	l ɨi̯ h		3-92
1455	GuangKa	white	luj	luj	l ui̯		2-92
1456	MangBang	white	luːj	luːj	l uːi̯		2-92
1457	NanSang	white	Ɂiluj, luj	Ɂiluj	ʔ i + l ui̯		2-92
1522	NamHsan	who?	ʔase mimәh	ʔase mimәh	ʔ a + s e + m i + m ə h		1-97
1523	KhunHawt	who?	siɁan mɔh	siɁan mɔh	s i + ʔ a n + m ɔ h		2-97
1524	HtanHsan	who?	simimɔh	simimɔh	s i + m i + m ɔ h		2-97
1525	PangKham	who?	Ɂaseː	Ɂaseː	ʔ a + s eː		1-97
1526	ManLoi	who?	Ɂasej	Ɂasej	ʔ a + s ei̯		1-97
1527	MengDan	who?	ʔi siː	ʔi siː	ʔ i + s iː		1-97
1528	ChuDongGua	who?	siːn muh	siːn muh	s iː n + m u h		3-97
1529	XiangZhaiTang	who?	Ɂasej	Ɂasej	ʔ a + s ei̯		1-97
1530	PongNuea	who?	ʔasej	ʔasej	ʔ a + s ei̯		1-97
1531	NyaungGone	who?	ʔase	ʔase	ʔ a + s e		1-97
1532	NoeLae	who?	Ɂase	Ɂase	ʔ a + s e		1-97
1533	BanPaw	who?	Ɂase	Ɂase	ʔ a + s e		1-97
1534	ChaYeQing	who?	ʔasi	ʔasi	ʔ a + s i		1-97
1535	GuangKa	who?	siː	siː	s iː		1-97
1536	MangBang	who?	si dəh	si dəh	s i + d ə h		1-97
1537	NanSang	who?	ʨhim̥əː	ʨhim̥əː	tɕʰ i + m̥ əː		4-97
81	NamHsan	wind	khuːr	khuːr	kʰ uː r		1-6
82	KhunHawt	wind	khuːr	khuːr	kʰ uː r		1-6
83	HtanHsan	wind	khuːr	khuːr	kʰ uː r		1-6
84	PangKham	wind	khuːn	khuːn	kʰ uː n		1-6
85	ManLoi	wind	khuː	khuː	kʰ uː		2-6
86	MengDan	wind	khuːr	khuːr	kʰ uː r		1-6
87	ChuDongGua	wind	khuːr	khuːr	kʰ uː r		1-6
88	XiangZhaiTang	wind	khuːn	khuːn	kʰ uː n		1-6
89	PongNuea	wind	khuːn	khuːn	kʰ uː n		1-6
90	NyaungGone	wind	khun	khun	kʰ u n		1-6
91	NoeLae	wind	khun	khun	kʰ u n		1-6
92	BanPaw	wind	khun	khun	kʰ u n		1-6
93	ChaYeQing	wind	khuː	khuː	kʰ uː		2-6
94	GuangKa	wind	khuː	khuː	kʰ uː		2-6
95	MangBang	wind	khuː	khuː	kʰ uː		2-6
96	NanSang	wind	khuː	khuː	kʰ uː		2-6
113	NamHsan	year	sanәm	sanәm	s a + n ə m		1-8
114	KhunHawt	year	sanәm	sanәm	s a + n ə m		1-8
115	HtanHsan	year	sәnәm	sәnәm	s ə + n ə m		1-8
116	PangKham	year	sanam	sanam	s a + n a m		1-8
117	ManLoi	year	sanam	sanam	s a + n a m		1-8
118	MengDan	year	sənam	sənam	s ə + n a m		1-8
119	ChuDongGua	year	sanɔm	sanɔm	s a + n ɔ m		1-8
120	XiangZhaiTang	year	sanəm	sanəm	s a + n ə m		1-8
121	PongNuea	year	sanəm	sanəm	s a + n ə m		1-8
122	NyaungGone	year	sanăm	sanăm	s a + n ă m		1-8
123	NoeLae	year	sanə̆m	sanə̆m	s a + n ə̆ m		1-8
124	BanPaw	year	sanăm	sanăm	s a + n ă m		1-8
125	ChaYeQing	year	khanam	khanam	kʰ a + n a m		1-8
126	GuangKa	year	sanam	sanam	s a + n a m		1-8
127	MangBang	year	sanam	sanam	s a + n a m		1-8
128	NanSang	year	sanam	sanam	s a + n a m		1-8
1569	NamHsan	you (sg.)	miː	miː	m iː		1-100
1570	KhunHawt	you (sg.)	miː	miː	m iː		1-100
1571	HtanHsan	you (sg.)	miː	miː	m iː		1-100
1572	PangKham	you (sg.)	maj	maj	m ai̯		2-100
1573	ManLoi	you (sg.)	maj	maj	m ai̯		2-100
1574	MengDan	you (sg.)	məj	məj	m əi̯		2-100
1575	ChuDongGua	you (sg.)	mɔːj	mɔːj	m ɔːi̯		2-100
1576	XiangZhaiTang	you (sg.)	mɛː	mɛː	m ɛː		1-100
1577	PongNuea	you (sg.)	mɛː	mɛː	m ɛː		1-100
1578	NyaungGone	you (sg.)	mɛ	mɛ	m ɛ		1-100
1579	NoeLae	you (sg.)	mɛ	mɛ	m ɛ		1-100
1580	BanPaw	you (sg.)	mɛ	mɛ	m ɛ		1-100
1581	ChaYeQing	you (sg.)	maj	maj	m ai̯		2-100
1582	GuangKa	you (sg.)	maj	maj	m ai̯		2-100
1583	MangBang	you (sg.)	maj	maj	m ai̯		2-100
1584	NanSang	you (sg.)	maj	maj	m ai̯		2-100
