ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG
1635	Hachijo	rotten	warukʲa	w.a.r.u.kʲ.a	w a r u kʲ a		376
1636	Shuri	rotten	wasːaɴ	w.a.sː.a.ɴ	w a sː a ɴ		376
1637	Kochi	rotten	hegona	h.e.g.o.n.a	h e g o n a		377
1638	Sado	rotten	warui	w.a.r.ui	w a r ui		376
1639	Oki	rotten	wariː	w.a.r.iː	w a r iː		376
1640	Kagoshima	rotten	wari	w.a.r.i	w a r i		376
970	Miyako	round	maːkoːmaːko	m.aː.k.oː.m.aː.k.o	m aː k oː m aː k o		216
971	Tokyo	round	marui	m.a.r.ui	m a r ui		216
972	Amami	round	marusari	m.a.r.u.s.a.r.i	m a r u s a r i		216
973	Kyoto	round	marui	m.a.r.ui	m a r ui		216
974	Hachijo	round	marukʲa	m.a.r.u.kʲ.a	m a r u kʲ a		216
975	Shuri	round	marusaɴ	m.a.r.u.s.a.ɴ	m a r u s a ɴ		216
976	Kochi	round	marui	m.a.r.ui	m a r ui		216
977	Sado	round	marui	m.a.r.ui	m a r ui		216
978	Oki	round	mariː	m.a.r.iː	m a r iː		216
979	Kagoshima	round	maɴmairi	m.a.ɴ.m.ai.r.i	m a ɴ m a i r i		216
1711	Tokyo	rub	kosuru	k.o.s.u.r.u	k o s u r u		398
1712	Amami	rub	sɨruri	s.ɨ.r.u.r.i	s ɨ r u r i		399
1713	Kyoto	rub	kosuru	k.o.s.u.r.u	k o s u r u		398
1714	Hachijo	rub	kosuru	k.o.s.u.r.u	k o s u r u		398
1715	Shuri	rub	ʃijuɴ	ʃ.i.j.u.ɴ	ʃ i j u ɴ		399
1716	Kochi	rub	kosuru	k.o.s.u.r.u	k o s u r u		398
1717	Sado	rub	kosuru	k.o.s.u.r.u	k o s u r u		398
1718	Oki	rub	kosuru	k.o.s.u.r.u	k o s u r u		398
1719	Kagoshima	rub	kosu	k.o.s.u	k o s u		398
1327	Miyako	saliva (spit)	ʦɨʦɨ	ʦ.ɨ.ʦ.ɨ	ts ɨ ts ɨ		304
1328	Tokyo	saliva (spit)	ʦuba	ʦ.u.b.a	ts u b a		304
1329	Amami	saliva (spit)	ʦɨzɨ	ʦ.ɨ.z.ɨ	ts ɨ z ɨ		304
1330	Kyoto	saliva (spit)	ʦuba	ʦ.u.b.a	ts u b a		304
1331	Hachijo	saliva (spit)	ʦudaki	ʦ.u.d.a.k.i	ts u d a k i		304
1332	Shuri	saliva (spit)	ɕiɴpeː	ɕ.i.ɴ.p.eː	ɕ i ɴ p eː		304
1333	Kochi	saliva (spit)	tuba	t.u.b.a	t u b a		304
1334	Sado	saliva (spit)	ʦubaki	ʦ.u.b.a.k.i	ts u b a k i		304
1335	Oki	saliva (spit)	ʦubake	ʦ.u.b.a.k.e	ts u b a k e		304
1336	Kagoshima	saliva (spit)	ʦuba	ʦ.u.b.a	ts u b a		304
1457	Miyako	salt	maːso	m.aː.s.o	m aː s o		340
1458	Tokyo	salt	si.o	s.i.o	s i o		339
1459	Amami	salt	maɕu	m.a.ɕ.u	m a ɕ u		340
1460	Kyoto	salt	si.o	s.i.o	s i o		339
1461	Hachijo	salt	ɕo	ɕ.o	ɕ o		339
1462	Shuri	salt	maːɕu	m.aː.ɕ.u	m aː ɕ u		340
1463	Kochi	salt	sijo	s.i.j.o	s i j o		339
1464	Sado	salt	si.o	s.i.o	s i o		339
1465	Oki	salt	si.o	s.i.o	s i o		339
1466	Kagoshima	salt	si.o	s.i.o	s i o		339
770	Miyako	sand	mnagu	m.n.a.g.u	m n a g u		176
771	Tokyo	sand	suna	s.u.n.a	s u n a		175
772	Amami	sand	sɨna	s.ɨ.n.a	s ɨ n a		175
773	Kyoto	sand	suna	s.u.n.a	s u n a		175
774	Hachijo	sand	ʥari	ʥ.a.r.i	dʑ a r i		174
775	Shuri	sand	ʃina	ʃ.i.n.a	ʃ i n a		175
776	Kochi	sand	suna	s.u.n.a	s u n a		175
777	Sado	sand	suna	s.u.n.a	s u n a		175
778	Oki	sand	suna	s.u.n.a	s u n a		175
779	Kagoshima	sand	zuina	z.ui.n.a	z ui n a		175
700	Miyako	say	azɨ	a.z.ɨ	a z ɨ		162
701	Tokyo	say	juː	j.uː	j uː		161
702	Amami	say	ʔʲuri	ʔʲ.u.r.i	ʔʲ u r i		161
703	Kyoto	say	juː	j.uː	j uː		161
704	Hachijo	say	ju	j.u	j u		161
705	Shuri	say	ʔʲuɴ	ʔʲ.u.ɴ	ʔʲ u ɴ		161
706	Kochi	say	juː	j.uː	j uː		161
707	Sado	say	juː	j.uː	j uː		161
708	Oki	say	eo	eo	e o		161
709	Kagoshima	say	juiu	j.uiu	j u i u		161
1180	Miyako	sea	im	i.m	i m		268
1181	Tokyo	sea	umi	u.m.i	u m i		268
1182	Amami	sea	ʔumi	ʔ.u.m.i	ʔ u m i		268
1183	Kyoto	sea	umi	u.m.i	u m i		268
1184	Hachijo	sea	umi	u.m.i	u m i		268
1185	Shuri	sea	ʔumi	ʔ.u.m.i	ʔ u m i		268
1186	Kochi	sea	umi	u.m.i	u m i		268
1187	Sado	sea	umi	u.m.i	u m i		268
1188	Oki	sea	omi	o.m.i	o m i		268
1189	Kagoshima	sea	uɴ	u.ɴ	u ɴ		268
560	Miyako	see	miːɭ	m.iː.ɭ	m iː ɭ		130
561	Tokyo	see	miru	m.i.r.u	m i r u		130
562	Amami	see	mʲuːri	mʲ.uː.r.i	mʲ uː r i		130
563	Kyoto	see	miru	m.i.r.u	m i r u		130
564	Hachijo	see	mabaru	m.a.b.a.r.u	m a b a r u		129
565	Shuri	see	ɴːzuɴ	ɴː.z.u.ɴ	ɴː z u ɴ		131
566	Kochi	see	miru	m.i.r.u	m i r u		130
567	Sado	see	miru	m.i.r.u	m i r u		130
568	Oki	see	miru	m.i.r.u	m i r u		130
569	Kagoshima	see	mi	m.i	m i		130
261	Miyako	seed	tani	t.a.n.i	t a n i		70
262	Tokyo	seed	tane	t.a.n.e	t a n e		70
263	Amami	seed	θanɨ	θ.a.n.ɨ	θ a n ɨ		70
264	Kyoto	seed	tane	t.a.n.e	t a n e		70
265	Hachijo	seed	tane	t.a.n.e	t a n e		70
266	Shuri	seed	sani	s.a.n.i	s a n i		69
267	Kochi	seed	tane	t.a.n.e	t a n e		70
268	Sado	seed	tane	t.a.n.e	t a n e		70
269	Oki	seed	tane	t.a.n.e	t a n e		70
270	Kagoshima	seed	tane	t.a.n.e	t a n e		70
1799	Miyako	sew	nuzɨ	n.u.z.ɨ	n u z ɨ		418
1800	Tokyo	sew	nuː	n.uː	n uː		418
1801	Amami	sew	nouri	n.ou.r.i	n o u r i		418
1802	Kyoto	sew	nuː	n.uː	n uː		418
1803	Hachijo	sew	tozuru	t.o.z.u.r.u	t o z u r u		417
1804	Shuri	sew	noːjuɴ	n.oː.j.u.ɴ	n oː j u ɴ		419
1805	Kochi	sew	nuː	n.uː	n uː		418
1806	Sado	sew	noː	n.oː	n oː		418
1807	Oki	sew	noː	n.oː	n oː		418
1808	Kagoshima	sew	nuː	n.uː	n uː		418
1611	Miyako	sharp	ʧːi	ʧː.i	tʃː i		369
1612	Tokyo	sharp	kireru	k.i.r.e.r.u	k i r e r u		369
1613	Amami	sharp	kiriruɴ	k.i.r.i.r.u.ɴ	k i r i r u ɴ		369
1614	Kyoto	sharp	kireru	k.i.r.e.r.u	k i r e r u		369
1615	Hachijo	sharp	kirero	k.i.r.e.r.o	k i r e r o		369
1616	Shuri	sharp	taʦuɴ	t.a.ʦ.u.ɴ	t a ts u ɴ		368
1617	Kochi	sharp	kireru	k.i.r.e.r.u	k i r e r u		369
1618	Sado	sharp	surudoi	s.u.r.u.d.oi	s u r u d o i		367
1619	Oki	sharp	joː	j.oː	j oː		369
1620	Kagoshima	sharp	kiru	k.i.r.u	k i r u		369
1581	Miyako	short	maru	m.a.r.u	m a r u		358
1582	Tokyo	short	miʥikai	m.i.ʥ.i.k.ai	m i dʑ i k a i		359
1583	Amami	short	ʔikːjasari	ʔ.i.kː.j.a.s.a.r.i	ʔ i kː j a s a r i		360
1584	Kyoto	short	miʥikai	m.i.ʥ.i.k.ai	m i dʑ i k a i		359
1585	Hachijo	short	miʥikakʲa	m.i.ʥ.i.k.a.kʲ.a	m i dʑ i k a kʲ a		359
1586	Shuri	short	ʔiɴʦasaɴ	ʔ.i.ɴ.ʦ.a.s.a.ɴ	ʔ i ɴ ts a s a ɴ		360
1587	Kochi	short	mizoi	m.i.z.oi	m i z o i		359
1588	Sado	short	miʥikai	m.i.ʥ.i.k.ai	m i dʑ i k a i		359
1589	Oki	short	meʨikeː	m.e.ʨ.i.k.eː	m e tɕ i k eː		359
1590	Kagoshima	short	miɕke	m.i.ɕ.k.e	m i ɕ k e		359
1839	Miyako	sing	aːgoː	aː.g.oː	aː g oː		425
1840	Tokyo	sing	utau	u.t.au	u t a u		424
1841	Amami	sing	oθauri	o.θ.au.r.i	o θ a u r i		424
1842	Kyoto	sing	utau	u.t.au	u t a u		424
1843	Hachijo	sing	utou	u.t.ou	u t o u		424
1844	Shuri	sing	ʔutajuɴ	ʔ.u.t.a.j.u.ɴ	ʔ u t a j u ɴ		424
1845	Kochi	sing	utau	u.t.au	u t a u		424
1846	Sado	sing	utau	u.t.au	u t a u		424
1847	Oki	sing	otao	o.t.ao	o t a o		424
1848	Kagoshima	sing	uito	ui.t.o	ui t o		424
670	Miyako	sit	b͡zɨː	b͡z.ɨː	bˢ ɨː		154
671	Tokyo	sit	suwatːeru	s.u.w.a.tː.e.r.u	s u w a tː e r u		153
672	Amami	sit	iruri	i.r.u.r.i	i r u r i		155
673	Kyoto	sit	suwatːeru	s.u.w.a.tː.e.r.u	s u w a tː e r u		153
674	Hachijo	sit	ite	i.t.e	i t e		155
675	Shuri	sit	iʦoːn	i.ʦ.oː.n	i ts oː n		155
676	Kochi	sit	suwaru	s.u.w.a.r.u	s u w a r u		153
677	Sado	sit	suwaru	s.u.w.a.r.u	s u w a r u		153
678	Oki	sit	suwaru	s.u.w.a.r.u	s u w a r u		153
679	Kagoshima	sit	suwaiːʨo	s.u.w.aiː.ʨ.o	s u w a iː tɕ o		153
291	Miyako	skin	kaː	k.aː	k aː		75
292	Tokyo	skin	kawa	k.a.w.a	k a w a		75
293	Amami	skin	duɴxo	d.u.ɴ.x.o	d u ɴ x o		74
294	Kyoto	skin	kawa	k.a.w.a	k a w a		75
295	Hachijo	skin	kuabe	k.ua.b.e	k u a b e		75
296	Shuri	skin	kaː	k.aː	k aː		75
297	Kochi	skin	kawa	k.a.w.a	k a w a		75
298	Sado	skin	kawa	k.a.w.a	k a w a		75
299	Oki	skin	kawa	k.a.w.a	k a w a		75
300	Kagoshima	skin	kawa	k.a.w.a	k a w a		75
1130	Miyako	sky	tin	t.i.n	t i n		-260
1131	Tokyo	sky	sora	s.o.r.a	s o r a		261
1132	Amami	sky	θɨɴ	θ.ɨ.ɴ	θ ɨ ɴ		-260
1133	Kyoto	sky	teɴ	t.e.ɴ	t e ɴ		-260
1134	Hachijo	sky	sora	s.o.r.a	s o r a		261
1135	Shuri	sky	tiɴ	t.i.ɴ	t i ɴ		-260
1136	Kochi	sky	sora	s.o.r.a	s o r a		261
1137	Sado	sky	teɴʥiku	t.e.ɴ.ʥ.i.k.u	t e ɴ dʑ i k u		-260
1138	Oki	sky	teɴ	t.e.ɴ	t e ɴ		-260
1139	Kagoshima	sky	teiɴ	t.ei.ɴ	t e i ɴ		-260
590	Miyako	sleep	niv	n.i.v	n i v		136
591	Tokyo	sleep	nemuru	n.e.m.u.r.u	n e m u r u		136
592	Amami	sleep	nɨbururi	n.ɨ.b.u.r.u.r.i	n ɨ b u r u r i		136
593	Kyoto	sleep	neru	n.e.r.u	n e r u		-136
594	Hachijo	sleep	jodoru	j.o.d.o.r.u	j o d o r u		135
595	Shuri	sleep	niɴzuɴ	n.i.ɴ.z.u.ɴ	n i ɴ z u ɴ		136
596	Kochi	sleep	neru	n.e.r.u	n e r u		-136
597	Sado	sleep	neburu	n.e.b.u.r.u	n e b u r u		-136
598	Oki	sleep	neru	n.e.r.u	n e r u		-136
599	Kagoshima	sleep	neimuʨːoi	n.ei.m.u.ʨː.oi	n e i m u tɕː o i		136
131	Miyako	small	imi	i.m.i	i m i		47
132	Tokyo	small	ʨiʨːai	ʨ.i.ʨː.ai	tɕ i tɕː a i		43
133	Amami	small	ʔʲenasari	ʔʲ.e.n.a.s.a.r.i	ʔʲ e n a s a r i		46
134	Kyoto	small	ʨiːsai	ʨ.iː.s.ai	tɕ iː s a i		43
135	Hachijo	small	nekːokʲa	n.e.kː.o.kʲ.a	n e kː o kʲ a		42
136	Shuri	small	gumasaɴ	g.u.m.a.s.a.ɴ	g u m a s a ɴ		45
137	Kochi	small	hosoi	h.o.s.oi	h o s o i		44
138	Sado	small	ʨiːsai	ʨ.iː.s.ai	tɕ iː s a i		43
139	Oki	small	komeː	k.o.m.eː	k o m eː		45
140	Kagoshima	small	ʨiɴke	ʨ.i.ɴ.k.e	tɕ i ɴ k e		43
1849	Tokyo	smell	kaŋu	k.a.ŋ.u	k a ŋ u		427
1850	Amami	smell	xazamuri	x.a.z.a.m.u.r.i	x a z a m u r i		429
1851	Kyoto	smell	nioŋu	n.io.ŋ.u	n i o ŋ u		428
1852	Hachijo	smell	kamaru	k.a.m.a.r.u	k a m a r u		426
1853	Shuri	smell	kaʤaɕuɴ	k.a.ʤ.a.ɕ.u.ɴ	k a dʒ a ɕ u ɴ		429
1854	Kochi	smell	kamu	k.a.m.u	k a m u		426
1855	Sado	smell	kagu	k.a.g.u	k a g u		427
1856	Oki	smell	kaŋu	k.a.ŋ.u	k a ŋ u		427
1857	Kagoshima	smell	kaizuɴ	k.ai.z.u.ɴ	k a i z u ɴ		429
800	Miyako	smoke	kiβusɨ	k.i.β.u.s.ɨ	k i β u s ɨ		182
801	Tokyo	smoke	kemu	k.e.m.u	k e m u		182
802	Amami	smoke	xɨbusi	x.ɨ.b.u.s.i	x ɨ b u s i		182
803	Kyoto	smoke	kemuri	k.e.m.u.r.i	k e m u r i		182
804	Hachijo	smoke	iburi	i.b.u.r.i	i b u r i		181
805	Shuri	smoke	kibusi	k.i.b.u.s.i	k i b u s i		182
806	Kochi	smoke	kemuri	k.e.m.u.r.i	k e m u r i		182
807	Sado	smoke	kemuri	k.e.m.u.r.i	k e m u r i		182
808	Oki	smoke	kemori	k.e.m.o.r.i	k e m o r i		182
809	Kagoshima	smoke	keimui	k.ei.m.ui	k e i m ui		182
1651	Miyako	smooth	nabɭɨː	n.a.b.ɭ.ɨː	n a b ɭ ɨː		383
1652	Tokyo	smooth	subekːoi	s.u.b.e.kː.oi	s u b e kː o i		381
1653	Amami	smooth	nabirosari	n.a.b.i.r.o.s.a.r.i	n a b i r o s a r i		383
1654	Kyoto	smooth	ʦuruʦuru	ʦ.u.r.u.ʦ.u.r.u	ts u r u ts u r u		382
1655	Hachijo	smooth	zuberua	z.u.b.e.r.ua	z u b e r u a		381
1656	Shuri	smooth	nadutːeːɴ	n.a.d.u.tː.eː.ɴ	n a d u tː eː ɴ		380
1657	Kochi	smooth	subesubesitʲuː	s.u.b.e.s.u.b.e.s.i.tʲ.uː	s u b e s u b e s i tʲ uː		381
1658	Sado	smooth	ʦuraʦura	ʦ.u.r.a.ʦ.u.r.a	ts u r a ts u r a		382
1659	Oki	smooth	ʦuruʦuru	ʦ.u.r.u.ʦ.u.r.u	ts u r u ts u r u		382
1660	Kagoshima	smooth	ʦuruɴ	ʦ.u.r.u.ɴ	ts u r u ɴ		382
1229	Miyako	snake	pau	p.au	p a u		277
1230	Tokyo	snake	hebi	h.e.b.i	h e b i		278
1231	Amami	snake	nagamuɴ	n.a.g.a.m.u.ɴ	n a g a m u ɴ		280
1232	Kyoto	snake	hebi	h.e.b.i	h e b i		278
1233	Hachijo	snake	hebume	h.e.b.u.m.e	h e b u m e		278
1234	Shuri	snake	nagamuɴ	n.a.g.a.m.u.ɴ	n a g a m u ɴ		280
1235	Kochi	snake	hebi	h.e.b.i	h e b i		278
1236	Sado	snake	hebi	h.e.b.i	h e b i		278
1237	Oki	snake	kuʨina	k.u.ʨ.i.n.a	k u tɕ i n a		279
1238	Kagoshima	snake	he	h.e	h e		278
1474	Miyako	snow	juʦɨ	j.u.ʦ.ɨ	j u ts ɨ		342
1475	Tokyo	snow	juki	j.u.k.i	j u k i		342
1476	Amami	snow	juki	j.u.k.i	j u k i		342
1477	Kyoto	snow	juki	j.u.k.i	j u k i		342
1478	Hachijo	snow	juki	j.u.k.i	j u k i		342
1479	Shuri	snow	juʨi	j.u.ʨ.i	j u tɕ i		342
1480	Kochi	snow	juki	j.u.k.i	j u k i		342
1481	Sado	snow	juki	j.u.k.i	j u k i		342
1482	Oki	snow	eki	e.k.i	e k i		342
1483	Kagoshima	snow	jui	j.ui	j ui		342
1760	Miyako	split	sakiɭ	s.a.k.i.ɭ	s a k i ɭ		412
1761	Tokyo	split	sakeru	s.a.k.e.r.u	s a k e r u		412
1762	Amami	split	seheruri	s.e.h.e.r.u.r.i	s e h e r u r i		412
1763	Kyoto	split	sakeru	s.a.k.e.r.u	s a k e r u		412
1764	Hachijo	split	sakeru	s.a.k.e.r.u	s a k e r u		412
1765	Shuri	split	sakijuɴ	s.a.k.i.j.u.ɴ	s a k i j u ɴ		412
1766	Kochi	split	ɕakeru	ɕ.a.k.e.r.u	ɕ a k e r u		412
1767	Sado	split	sakeru	s.a.k.e.r.u	s a k e r u		412
1768	Oki	split	sakeru	s.a.k.e.r.u	s a k e r u		412
1769	Kagoshima	split	saku	s.a.k.u	s a k u		412
1898	Miyako	squeeze	ʃimiɭ	ʃ.i.m.i.ɭ	ʃ i m i ɭ		442
1899	Tokyo	squeeze	simeʦukeru	s.i.m.e.ʦ.u.k.e.r.u	s i m e ts u k e r u		442
1900	Amami	squeeze	semeʦɨkɨruri	s.e.m.e.ʦ.ɨ.k.ɨ.r.u.r.i	s e m e ts ɨ k ɨ r u r i		442
1901	Hachijo	squeeze	simeʦukeru	s.i.m.e.ʦ.u.k.e.r.u	s i m e ts u k e r u		442
1902	Shuri	squeeze	simijuɴ	s.i.m.i.j.u.ɴ	s i m i j u ɴ		442
1903	Kochi	squeeze	simeru	s.i.m.e.r.u	s i m e r u		442
1904	Sado	squeeze	simeʦukeru	s.i.m.e.ʦ.u.k.e.r.u	s i m e ts u k e r u		442
1905	Oki	squeeze	simeru	s.i.m.e.r.u	s i m e r u		442
1906	Kagoshima	squeeze	simeʦuku	s.i.m.e.ʦ.u.k.u	s i m e ts u k u		442
680	Miyako	stand	takiː	t.a.k.iː	t a k iː		156
681	Tokyo	stand	tatːeru	t.a.tː.e.r.u	t a tː e r u		156
682	Amami	stand	θaʨːuri	θ.a.ʨː.u.r.i	θ a tɕː u r i		156
683	Kyoto	stand	tatːeru	t.a.tː.e.r.u	t a tː e r u		156
684	Hachijo	stand	tatːe	t.a.tː.e	t a tː e		156
685	Shuri	stand	taʦːoːn	t.a.ʦː.oː.n	t a tsː oː n		156
686	Kochi	stand	tatetːjuː	t.a.t.e.tː.j.uː	t a t e tː j uː		156
687	Sado	stand	tatːoru	t.a.tː.o.r.u	t a tː o r u		156
688	Oki	stand	taʨːoru	t.a.ʨː.o.r.u	t a tɕː o r u		156
689	Kagoshima	stand	taʨːo	t.a.ʨː.o	t a tɕː o		156
730	Miyako	star	pusɨ	p.u.s.ɨ	p u s ɨ		169
731	Tokyo	star	hosi	h.o.s.i	h o s i		169
732	Amami	star	husi	h.u.s.i	h u s i		169
733	Kyoto	star	hosi	h.o.s.i	h o s i		169
734	Hachijo	star	hosi	h.o.s.i	h o s i		169
735	Shuri	star	husi	h.u.s.i	h u s i		169
736	Kochi	star	hosi	h.o.s.i	h o s i		169
737	Sado	star	hosi	h.o.s.i	h o s i		169
738	Oki	star	ɸosi	ɸ.o.s.i	ɸ o s i		169
739	Kagoshima	star	hoiɕ	h.oi.ɕ	h o i ɕ		169
1770	Miyako	stick (stab)	ʦɨfu	ʦ.ɨ.f.u	ts ɨ f u		413
1771	Tokyo	stick (stab)	ʦukisasu	ʦ.u.k.i.s.a.s.u	ts u k i s a s u		413
1772	Amami	stick (stab)	ʦɨkisasuri	ʦ.ɨ.k.i.s.a.s.u.r.i	ts ɨ k i s a s u r i		413
1773	Kyoto	stick (stab)	ʦukisasu	ʦ.u.k.i.s.a.s.u	ts u k i s a s u		413
1774	Hachijo	stick (stab)	ʦuʨːasu	ʦ.u.ʨː.a.s.u	ts u tɕː a s u		413
1775	Shuri	stick (stab)	ɕiʨikuʥijuɴ	ɕ.i.ʨ.i.k.u.ʥ.i.j.u.ɴ	ɕ i tɕ i k u dʑ i j u ɴ		413
1776	Kochi	stick (stab)	tukisasu	t.u.k.i.s.a.s.u	t u k i s a s u		413
1777	Sado	stick (stab)	ʦukisasu	ʦ.u.k.i.s.a.s.u	ts u k i s a s u		413
1778	Oki	stick (stab)	sasu	s.a.s.u	s a s u		413
1779	Kagoshima	stick (stab)	ʦu.iːsa	ʦ.u.iː.s.a	ts u iː s a		413
760	Miyako	stone	isɨ	i.s.ɨ	i s ɨ		173
761	Tokyo	stone	isi	i.s.i	i s i		173
762	Amami	stone	ʔisi	ʔ.i.s.i	ʔ i s i		173
763	Kyoto	stone	isi	i.s.i	i s i		173
764	Hachijo	stone	isi	i.s.i	i s i		173
765	Shuri	stone	ʔisi	ʔ.i.s.i	ʔ i s i		173
766	Kochi	stone	isi	i.s.i	i s i		173
767	Sado	stone	isi	i.s.i	i s i		173
768	Oki	stone	esi	e.s.i	e s i		173
769	Kagoshima	stone	iːɕ	iː.ɕ	iː ɕ		173
1661	Miyako	straight	matːoːβu	m.a.tː.oː.β.u	m a tː oː β u		386
1662	Tokyo	straight	masːuŋuna	m.a.sː.u.ŋ.u.n.a	m a sː u ŋ u n a		384
1663	Amami	straight	masːɨgu	m.a.sː.ɨ.g.u	m a sː ɨ g u		384
1664	Kyoto	straight	masːuŋuna	m.a.sː.u.ŋ.u.n.a	m a sː u ŋ u n a		384
1665	Hachijo	straight	masːugudua	m.a.sː.u.g.u.d.ua	m a sː u g u d u a		384
1666	Shuri	straight	matːoːba	m.a.tː.oː.b.a	m a tː oː b a		386
1667	Kochi	straight	masːugu	m.a.sː.u.g.u	m a sː u g u		384
1668	Sado	straight	masːugu	m.a.sː.u.g.u	m a sː u g u		384
1669	Oki	straight	nosana	n.o.s.a.n.a	n o s a n a		385
1670	Kagoshima	straight	masːugu	m.a.sː.u.g.u	m a sː u g u		384
1868	Miyako	suck	jub͡zɨ	j.u.b͡z.ɨ	j u bˢ ɨ		434
1869	Tokyo	suck	suː	s.uː	s uː		432
1870	Amami	suck	sibururi	s.i.b.u.r.u.r.i	s i b u r u r i		433
1871	Kyoto	suck	suː	s.uː	s uː		432
1872	Hachijo	suck	nomu	n.o.m.u	n o m u		431
1873	Shuri	suck	ʃipujuɴ	ʃ.i.p.u.j.u.ɴ	ʃ i p u j u ɴ		433
1874	Kochi	suck	nomu	n.o.m.u	n o m u		431
1875	Sado	suck	suː	s.uː	s uː		432
1876	Oki	suck	suː	s.uː	s uː		432
1877	Kagoshima	suck	suiu	s.uiu	s u i u		432
710	Miyako	sun	tida	t.i.d.a	t i d a		167
711	Tokyo	sun	ohisama	o.h.i.s.a.m.a	o h i s a m a		164
712	Amami	sun	θeda	θ.e.d.a	θ e d a		167
713	Kyoto	sun	ohisaɴ	o.h.i.s.a.ɴ	o h i s a ɴ		164
714	Hachijo	sun	teɴtoːsama	t.e.ɴ.t.oː.s.a.m.a	t e ɴ t oː s a m a		163
715	Shuri	sun	tiːda	t.iː.d.a	t iː d a		167
716	Kochi	sun	ohisama	o.h.i.s.a.m.a	o h i s a m a		164
717	Sado	sun	nitːeɴsama	n.i.tː.e.ɴ.s.a.m.a	n i tː e ɴ s a m a		165
718	Oki	sun	oɸisaɴ	o.ɸ.i.s.a.ɴ	o ɸ i s a ɴ		164
719	Kagoshima	sun	oteɴtosaː	o.t.e.ɴ.t.o.s.aː	o t e ɴ t o s aː		166
1819	Miyako	swell	fukuriɭ	f.u.k.u.r.i.ɭ	f u k u r i ɭ		422
1820	Tokyo	swell	hukureru	h.u.k.u.r.e.r.u	h u k u r e r u		422
1821	Amami	swell	hukurɨruri	h.u.k.u.r.ɨ.r.u.r.i	h u k u r ɨ r u r i		422
1822	Kyoto	swell	hukureru	h.u.k.u.r.e.r.u	h u k u r e r u		422
1823	Hachijo	swell	hukureru	h.u.k.u.r.e.r.u	h u k u r e r u		422
1824	Shuri	swell	hukːwijuɴ	h.u.kː.w.i.j.u.ɴ	h u kː w i j u ɴ		422
1825	Kochi	swell	hukureru	h.u.k.u.r.e.r.u	h u k u r e r u		422
1826	Sado	swell	hukureru	h.u.k.u.r.e.r.u	h u k u r e r u		422
1827	Oki	swell	ɸukureru	ɸ.u.k.u.r.e.r.u	ɸ u k u r e r u		422
1828	Kagoshima	swell	hukuru	h.u.k.u.r.u	h u k u r u		422
620	Miyako	swim	uːʣɨ	uː.ʣ.ɨ	uː dz ɨ		140
621	Tokyo	swim	ojoŋu	o.j.o.ŋ.u	o j o ŋ u		140
622	Amami	swim	ʔwɨːguri	ʔ.w.ɨː.g.u.r.i	ʔ w ɨː g u r i		140
623	Kyoto	swim	ojoŋu	o.j.o.ŋ.u	o j o ŋ u		140
624	Hachijo	swim	ojogu	o.j.o.g.u	o j o g u		140
625	Shuri	swim	ʔwiːzuɴ	ʔ.w.iː.z.u.ɴ	ʔ w iː z u ɴ		140
626	Kochi	swim	ojogu	o.j.o.g.u	o j o g u		140
627	Sado	swim	ojogu	o.j.o.g.u	o j o g u		140
628	Oki	swim	ojoŋu	o.j.o.ŋ.u	o j o ŋ u		140
629	Kagoshima	swim	ojo	o.j.o	o j o		140
341	Miyako	tail	ʣuː	ʣ.uː	dz uː		85
342	Tokyo	tail	sipːo	s.i.pː.o	s i pː o		86
343	Amami	tail	zubu	z.u.b.u	z u b u		85
344	Kyoto	tail	oː	oː	oː		84
345	Hachijo	tail	oba	o.b.a	o b a		84
346	Shuri	tail	zuː	z.uː	z uː		85
347	Kochi	tail	o	o	o		84
348	Sado	tail	o	o	o		84
349	Oki	tail	o	o	o		84
350	Kagoshima	tail	siːbo	s.iː.b.o	s iː b o		86
41	Miyako	that	kari	k.a.r.i	k a r i		16
42	Tokyo	that	are	a.r.e	a r e		15
43	Amami	that	ʔarɨ	ʔ.a.r.ɨ	ʔ a r ɨ		15
44	Kyoto	that	are	a.r.e	a r e		15
45	Hachijo	that	ore	o.r.e	o r e		17
46	Shuri	that	ʔari	ʔ.a.r.i	ʔ a r i		15
47	Kochi	that	are	a.r.e	a r e		15
48	Sado	that	are	a.r.e	a r e		15
49	Oki	that	are	a.r.e	a r e		15
50	Kagoshima	that	aiː	aiː	a iː		15
1070	Miyako	there	kama	k.a.m.a	k a m a		249
1071	Tokyo	there	asuko	a.s.u.k.o	a s u k o		247
1072	Amami	there	ʔama	ʔ.a.m.a	ʔ a m a		248
1073	Kyoto	there	ako	a.k.o	a k o		247
1074	Hachijo	there	uku	u.k.u	u k u		246
1075	Shuri	there	ʔama	ʔ.a.m.a	ʔ a m a		248
1076	Kochi	there	ako	a.k.o	a k o		247
1077	Sado	there	ako	a.k.o	a k o		247
1078	Oki	there	asuko	a.s.u.k.o	a s u k o		247
1079	Kagoshima	there	asiko	a.s.i.k.o	a s i k o		247
1020	Miyako	they	kanukʲa	k.a.n.u.kʲ.a	k a n u kʲ a		234
1021	Tokyo	they	anohitotaʨi	a.n.o.h.i.t.o.t.a.ʨ.i	a n o h i t o t a tɕ i		233
